"CITY & COUNTY RATES & CODES FOR SALES AND USE TAX"
"OKLAHOMA TAX COMMISSION"
"Tax Type","COPO Number","City/County","Current Rate","Effective Date","Expiration Date","Previous Rate","Effective Date","Expiration Date","Previous Rate","Effective Date","Expiration Date"
"STS","2406","COVINGTON","004.0000000%","10/01/10","00/00/00","003.0000000%","07/01/10","09/30/10","004.0000000%","01/01/07","06/30/10"
"STS","2407","DOUGLAS","002.0000000%","08/01/80","00/00/00","000.0000000%","00/00/00","07/31/80","000.0000000%","00/00/00","00/00/00"
"STS","2408","DRUMMOND","003.0000000%","07/01/96","00/00/00","001.0000000%","05/01/75","06/30/96","000.0000000%","00/00/00","04/30/75"
"STS","2411","ENID","003.5000000%","04/01/03","00/00/00","003.2500000%","01/01/03","03/31/03","003.5000000%","09/01/02","12/31/02"
"STS","2413","FAIRMONT","003.0000000%","06/01/95","00/00/00","000.0000000%","00/00/00","05/31/95","000.0000000%","00/00/00","00/00/00"
"STS","2414","GARBER","004.0000000%","01/01/09","00/00/00","003.0000000%","02/01/83","12/31/08","001.0000000%","10/01/69","01/31/83"
"STS","2415","HAYWARD","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","2416","HILLSDALE","001.0000000%","06/01/79","00/00/00","000.0000000%","00/00/00","05/31/79","000.0000000%","00/00/00","00/00/00"
"STS","2417","HUNTER","002.0000000%","06/01/85","00/00/00","001.0000000%","04/01/70","05/31/85","000.0000000%","00/00/00","03/31/70"
"STS","2418","KREMLIN","003.0000000%","01/01/82","00/00/00","001.0000000%","07/01/70","12/31/81","000.0000000%","00/00/00","06/30/70"
"STS","2419","LAHOMA","004.0000000%","10/01/01","00/00/00","003.0000000%","10/01/98","09/30/01","004.0000000%","02/01/84","09/30/98"
"STS","2420","NORTH ENID","004.0000000%","01/01/01","00/00/00","002.0000000%","05/01/80","12/31/00","000.0000000%","00/00/00","04/30/80"
"STS","2423","WAUKOMIS","004.0000000%","10/01/09","00/00/00","003.0000000%","07/01/83","09/30/09","002.0000000%","06/01/80","06/30/83"
"STS","2488","GARFIELD COUNTY","000.3500000%","01/01/03","00/00/00","000.1000000%","01/01/01","12/31/02","000.2500000%","11/01/97","12/31/00"
"STS","2502","DAVIS - GARVIN COUNTY","003.0000000%","01/01/09","00/00/00","002.0000000%","02/01/98","12/31/08","003.0000000%","02/01/93","01/31/98"
"STS","2503","ELMORE CITY","004.0000000%","10/01/00","00/00/00","003.0000000%","04/01/93","09/30/00","004.0000000%","10/01/92","03/31/93"
"STS","2504","FOSTER","004.0000000%","07/01/13","00/00/00","000.0000000%","00/00/00","06/30/13","000.0000000%","00/00/00","00/00/00"
"STS","2505","HENNEPIN","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","2506","LINDSAY","004.0000000%","01/01/02","00/00/00","005.0000000%","07/01/00","12/31/01","004.0000000%","01/01/00","06/30/00"
"STS","2507","MAYSVILLE","004.0000000%","03/01/88","00/00/00","003.0000000%","05/01/81","02/29/88","002.0000000%","02/01/76","04/30/81"
"STS","2508","PAOLI","003.0000000%","04/01/83","00/00/00","002.0000000%","11/01/78","03/31/83","000.0000000%","00/00/00","10/31/78"
"STS","2511","PAULS VALLEY","004.0000000%","07/01/04","00/00/00","003.5000000%","07/01/99","06/30/04","003.0000000%","06/01/94","06/30/99"
"STS","2513","PERNELL","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","2514","STRATFORD","004.0000000%","04/01/00","00/00/00","003.0000000%","06/01/94","03/31/00","002.0000000%","04/01/79","05/31/94"
"STS","2515","WYNNEWOOD","004.0000000%","07/01/10","00/00/00","003.0000000%","04/01/10","06/30/10","004.0000000%","04/01/00","03/31/10"
"STS","2588","GARVIN COUNTY","000.7500000%","07/01/12","00/00/00","000.5000000%","07/01/07","06/30/12","000.0000000%","00/00/00","06/30/07"
"STS","2603","ALEX","003.0000000%","08/01/92","00/00/00","002.0000000%","05/01/77","07/31/92","000.0000000%","00/00/00","04/30/77"
"STS","2604","AMBER","004.0000000%","01/01/03","00/00/00","003.0000000%","01/01/02","12/31/02","002.0000000%","07/01/83","12/31/01"
"STS","2605","BRADLEY","003.0000000%","07/01/01","00/00/00","000.0000000%","00/00/00","06/30/01","000.0000000%","00/00/00","00/00/00"
"STS","2606","COX CITY","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","2607","BLANCHARD - GRADY COUNTY","004.0000000%","07/01/07","00/00/00","003.0000000%","04/01/06","06/30/07","004.0000000%","04/01/04","03/31/06"
"STS","2611","CHICKASHA","003.9690000%","07/01/11","00/00/00","003.7500000%","04/01/11","06/30/11","004.0000000%","04/01/06","03/31/11"
"STS","2613","MINCO","004.0000000%","01/01/05","00/00/00","002.0000000%","06/01/78","12/31/04","001.0000000%","11/01/67","05/31/78"
"STS","2614","NINNEKAH","003.0000000%","07/01/01","00/00/00","002.0000000%","06/01/95","06/30/01","001.0000000%","11/01/78","05/31/95"
"STS","2615","NORGE","001.0000000%","05/01/73","00/00/00","000.0000000%","00/00/00","04/30/73","000.0000000%","00/00/00","00/00/00"
"STS","2616","POCASSET","001.5000000%","04/01/99","00/00/00","000.0000000%","00/00/00","03/31/99","000.0000000%","00/00/00","00/00/00"
"STS","2617","RUSH SPRINGS","003.5000000%","07/01/05","00/00/00","004.5000000%","07/01/02","06/30/05","003.5000000%","01/01/00","06/30/02"
"STS","2619","TUTTLE","004.0000000%","11/01/81","00/00/00","002.0000000%","03/01/77","10/31/81","000.0000000%","00/00/00","02/28/77"
"STS","2623","VERDEN","003.7500000%","04/01/04","00/00/00","003.0000000%","09/01/85","03/31/04","002.0000000%","01/01/81","08/31/85"
"STS","2688","GRADY COUNTY","000.3750000%","01/01/11","00/00/00","000.2500000%","01/01/00","12/31/10","000.0000000%","00/00/00","12/31/99"
"STS","2703","DEER CREEK","003.0000000%","11/01/93","00/00/00","002.0000000%","02/01/79","10/31/93","000.0000000%","00/00/00","01/31/79"
"STS","2705","JEFFERSON","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","2706","LAMONT","004.0000000%","01/01/09","00/00/00","002.0000000%","05/01/79","12/31/08","001.0000000%","03/01/72","04/30/79"
"STS","2707","MANCHESTER","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","2708","MEDFORD","004.0000000%","01/01/98","00/00/00","002.0000000%","05/01/80","12/31/97","001.0000000%","05/01/69","04/30/80"
"STS","2709","NASH","003.0000000%","03/01/01","00/00/00","004.0000000%","07/01/00","02/28/01","003.0000000%","05/01/86","06/30/00"
"STS","2714","POND CREEK","004.0000000%","04/01/00","00/00/00","002.0000000%","06/01/89","03/31/00","004.0000000%","10/01/81","05/31/89"
"STS","2715","RENFROW","004.0000000%","04/01/05","00/00/00","002.0000000%","06/01/91","03/31/05","001.0000000%","06/01/73","05/31/91"
"STS","2717","SAND CREEK","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","2718","WAKITA","004.0000000%","10/01/02","00/00/00","002.0000000%","09/01/76","09/30/02","001.0000000%","12/01/70","08/31/76"
"STS","2788","GRANT COUNTY","001.2500000%","07/01/11","00/00/00","001.0000000%","07/01/01","06/30/11","000.0000000%","00/00/00","06/30/01"
"STS","2803","BRINKMAN","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","2804","GRANITE","003.0000000%","10/01/04","00/00/00","002.0000000%","01/01/74","09/30/04","000.0000000%","00/00/00","12/31/73"
"STS","2806","MANGUM","003.0000000%","11/01/99","00/00/00","002.0000000%","08/01/73","10/31/99","000.0000000%","00/00/00","07/31/73"
"STS","2807","REED","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","2809","WILLOW","002.0000000%","09/01/84","00/00/00","000.0000000%","00/00/00","08/31/84","000.0000000%","00/00/00","00/00/00"
"STS","2888","GREER COUNTY","001.5000000%","07/01/08","00/00/00","001.0000000%","06/01/99","06/30/08","002.0000000%","07/01/97","05/31/99"
"STS","2903","GOULD","002.0000000%","05/01/81","00/00/00","000.0000000%","00/00/00","04/30/81","000.0000000%","00/00/00","00/00/00"
"STS","2904","HOLLIS","002.0000000%","10/01/79","00/00/00","001.0000000%","04/01/69","09/30/79","000.0000000%","00/00/00","03/31/69"
"STS","2905","VINSON","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","2988","HARMON COUNTY","002.0000000%","10/01/90","00/00/00","001.0000000%","05/01/84","09/30/90","000.0000000%","00/00/00","04/30/84"
"STS","3003","BUFFALO","003.0000000%","04/01/84","00/00/00","002.0000000%","08/01/75","03/31/84","000.0000000%","00/00/00","07/31/75"
"STS","3005","LAVERNE","002.2500000%","07/01/05","00/00/00","002.0000000%","10/01/73","06/30/05","000.0000000%","00/00/00","09/30/73"
"STS","3006","MAY","002.0000000%","04/01/82","00/00/00","000.0000000%","00/00/00","03/31/82","000.0000000%","00/00/00","00/00/00"
"STS","3007","ROSSTON","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","3008","SELMAN","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","3088","HARPER COUNTY","002.0000000%","07/01/97","00/00/00","001.0000000%","06/01/90","06/30/97","000.0000000%","05/01/87","05/31/90"
"STS","3104","CARTERSVILLE","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","3106","HOYT","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","3108","KEOTA","003.5000000%","04/01/05","00/00/00","003.0000000%","05/01/97","03/31/05","002.0000000%","12/01/80","04/30/97"
"STS","3109","KINTA","002.5000000%","06/01/94","00/00/00","001.0000000%","06/01/73","05/31/94","000.0000000%","00/00/00","05/31/73"
"STS","3113","LEQUIRE","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","3114","MCCURTAIN","003.5000000%","10/01/13","00/00/00","002.5000000%","07/01/97","09/30/13","001.0000000%","06/01/73","06/30/97"
"STS","3115","STIGLER","003.0000000%","09/01/92","00/00/00","002.0000000%","02/01/80","08/31/92","001.0000000%","08/01/67","01/31/80"
"STS","3116","TAMAHA","003.0000000%","04/01/98","00/00/00","001.0000000%","08/01/83","03/31/98","000.0000000%","00/00/00","07/31/83"
"STS","3117","WHITEFIELD","003.0000000%","07/01/08","00/00/00","002.0000000%","06/01/87","06/30/08","000.0000000%","00/00/00","05/31/87"
"STS","3188","HASKELL COUNTY","001.7500000%","07/01/11","00/00/00","001.5000000%","09/01/10","06/30/11","002.0000000%","04/01/06","08/31/10"
"STS","3210","ALLEN - HUGHES COUNTY","003.0000000%","07/01/91","00/00/00","002.0000000%","11/01/78","06/30/91","001.0000000%","07/01/69","10/31/78"
"STS","3213","ATWOOD","002.0000000%","02/01/94","00/00/00","000.0000000%","00/00/00","01/31/94","000.0000000%","00/00/00","00/00/00"
"STS","3214","CALVIN","004.0000000%","04/01/05","00/00/00","003.0000000%","06/01/83","03/31/05","002.0000000%","04/01/80","05/31/83"
"STS","3215","DUSTIN","004.0000000%","01/01/84","00/00/00","002.0000000%","07/01/81","12/31/83","001.0000000%","05/01/68","06/30/81"
"STS","3216","GERTY","002.0000000%","07/01/99","00/00/00","000.0000000%","00/00/00","06/30/99","000.0000000%","00/00/00","00/00/00"
"STS","3221","HOLDENVILLE","005.0000000%","07/01/05","00/00/00","004.0000000%","10/01/94","06/30/05","003.0000000%","08/01/94","09/30/94"
"STS","3223","LAMAR","003.0000000%","10/01/01","00/00/00","000.0000000%","00/00/00","09/30/01","000.0000000%","00/00/00","00/00/00"
"STS","3225","SPAULDING","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","3226","STUART","004.0000000%","07/01/11","00/00/00","002.0000000%","01/01/81","06/30/11","000.0000000%","00/00/00","12/31/80"
"STS","3227","WETUMKA","005.0000000%","10/01/13","00/00/00","004.0000000%","04/01/12","09/30/13","003.0000000%","12/01/07","03/31/12"
"STS","3228","YEAGER","003.0000000%","05/01/92","00/00/00","000.0000000%","00/00/00","04/30/92","000.0000000%","00/00/00","00/00/00"
"STS","3288","HUGHES COUNTY","000.2500000%","01/01/11","00/00/00","000.0000000%","00/00/00","12/31/10","000.0000000%","00/00/00","00/00/00"
"STS","3301","ALTUS","003.7500000%","04/01/09","00/00/00","003.0000000%","03/01/92","03/31/09","002.0000000%","10/01/86","02/29/92"
"STS","3303","BLAIR","003.0000000%","04/01/02","00/00/00","002.0000000%","05/01/79","03/31/02","001.0000000%","09/01/72","04/30/79"
"STS","3304","EAST DUKE","002.0000000%","11/01/78","00/00/00","001.0000000%","12/01/71","10/31/78","000.0000000%","00/00/00","11/30/71"
"STS","3305","ELDORADO","002.0000000%","07/01/74","00/00/00","000.0000000%","00/00/00","06/30/74","000.0000000%","00/00/00","00/00/00"
"STS","3306","ELMER","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","3307","HEADRICK","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","3309","MARTHA","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","3313","OLUSTEE","001.0000000%","05/01/97","00/00/00","000.0000000%","00/00/00","04/30/97","000.0000000%","00/00/00","00/00/00"
"STS","3388","JACKSON COUNTY","000.5000000%","04/01/02","00/00/00","000.0000000%","00/00/00","03/31/02","000.0000000%","00/00/00","00/00/00"
"STS","3403","ADDINGTON","002.0000000%","08/01/89","00/00/00","000.0000000%","00/00/00","07/31/89","000.0000000%","00/00/00","00/00/00"
"STS","3404","FLEETWOOD","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","3405","GRADY","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","3406","HASTINGS","003.0000000%","05/01/89","00/00/00","002.0000000%","08/01/81","04/30/89","000.0000000%","00/00/00","07/31/81"
"STS","3407","OSCAR","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","3408","RINGLING","002.5000000%","01/01/00","00/00/00","003.0000000%","01/01/97","12/31/99","002.5000000%","06/01/89","12/31/96"
"STS","3409","RYAN","003.0000000%","01/01/84","00/00/00","002.0000000%","07/01/77","12/31/83","001.0000000%","07/01/73","06/30/77"
"STS","3414","TERRAL","003.0000000%","03/01/91","00/00/00","002.0000000%","05/01/79","02/28/91","001.0000000%","06/01/76","04/30/79"
"STS","3415","WAURIKA","003.0000000%","06/01/79","00/00/00","002.0000000%","02/01/71","05/31/79","000.0000000%","00/00/00","01/31/71"
"STS","3416","CORNISH","002.0000000%","09/01/81","00/00/00","000.0000000%","00/00/00","08/31/81","000.0000000%","00/00/00","00/00/00"
"STS","3488","JEFFERSON COUNTY","002.0000000%","10/01/99","00/00/00","001.0000000%","11/01/94","09/30/99","001.5000000%","12/01/92","10/31/94"
"STS","3520","BROMIDE","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","3523","COLEMAN","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","3524","CONNERVILLE","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","3525","FILLMORE","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","3527","MANNSVILLE","003.0000000%","06/01/81","00/00/00","001.0000000%","10/01/70","05/31/81","000.0000000%","00/00/00","09/30/70"
"STS","3528","MILBURN","002.0000000%","02/01/81","00/00/00","000.0000000%","00/00/00","01/31/81","000.0000000%","00/00/00","00/00/00"
"STS","3529","MILL CREEK","003.5000000%","10/01/08","00/00/00","003.0000000%","07/01/01","09/30/08","002.0000000%","12/01/82","06/30/01"
"STS","3533","PONTOTOC","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","3534","RAVIA","003.0000000%","05/01/80","00/00/00","001.0000000%","07/01/79","04/30/80","000.0000000%","00/00/00","06/30/79"
"STS","3535","TISHOMINGO","003.0000000%","01/01/08","00/00/00","002.0000000%","01/01/77","12/31/07","001.0000000%","08/01/68","12/31/76"
"STS","3537","WAPANUCKA","001.5000000%","01/01/08","00/00/00","001.0000000%","10/01/74","12/31/07","000.0000000%","00/00/00","09/30/74"
"STS","3588","JOHNSTON COUNTY","001.5000000%","04/01/13","00/00/00","001.2500000%","04/01/08","03/31/13","002.0000000%","05/01/92","03/31/08"
"STS","3602","BLACKWELL","004.0000000%","01/01/02","00/00/00","003.5000000%","10/01/99","12/31/01","002.0000000%","10/01/96","09/30/99"
"STS","3603","BRAMAN","003.0000000%","07/01/02","00/00/00","002.0000000%","01/01/79","06/30/02","000.0000000%","00/00/00","12/31/78"
"STS","3604","CHILOCCO","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","3607","KAW CITY","004.5000000%","07/01/07","00/00/00","003.0000000%","05/01/85","06/30/07","002.0000000%","07/01/72","04/30/85"
"STS","3608","KILDARE","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","3609","NARDIN","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","3613","NEWKIRK","003.0000000%","08/01/83","00/00/00","002.0000000%","07/01/76","07/31/83","001.0000000%","05/01/69","06/30/76"
"STS","3614","PECKHAM","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","3621","PONCA CITY","003.5000000%","10/01/07","00/00/00","003.0000000%","04/01/07","09/30/07","003.5000000%","04/01/05","03/31/07"
"STS","3624","TONKAWA","004.5000000%","04/01/07","00/00/00","004.0000000%","10/01/01","03/31/07","003.0000000%","03/01/87","09/30/01"
"STS","3625","UNCAS","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","3688","KAY COUNTY","000.6670000%","10/01/08","00/00/00","000.0000000%","00/00/00","09/30/08","000.0000000%","00/00/00","00/00/00"
"STS","3703","CASHION - KINGFISHER COUNTY","004.0000000%","01/01/11","00/00/00","003.0000000%","01/01/06","12/31/10","002.0000000%","09/01/78","12/31/05"
"STS","3704","DOVER","004.0000000%","07/01/99","00/00/00","003.0000000%","01/01/89","06/30/99","002.0000000%","05/01/81","12/31/88"
"STS","3705","HENNESSEY","003.5000000%","10/01/00","00/00/00","003.0000000%","09/01/89","09/30/00","002.0000000%","06/01/79","08/31/89"
"STS","3706","KINGFISHER","003.0000000%","06/01/01","00/00/00","004.0000000%","01/01/00","05/31/01","003.0000000%","05/01/96","12/31/99"
"STS","3707","LOYAL","002.0000000%","08/01/86","00/00/00","000.0000000%","00/00/00","07/31/86","000.0000000%","00/00/00","00/00/00"
"STS","3750","OKARCHE - KINGFISHER COUNTY","004.5000000%","10/01/08","00/00/00","003.0000000%","01/01/89","09/30/08","002.0000000%","11/01/81","12/31/88"
"STS","3753","OMEGA","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","3755","PIEDMONT - KINGFISHER CO","005.0000000%","04/01/10","00/00/00","004.0000000%","07/01/92","03/31/10","000.0000000%","00/00/00","06/30/92"
